Time,HipCenter.X,HipCenter.Y,HipCenter.Z,Spine.X,Spine.Y,Spine.Z,ShoulderCenter.X,ShoulderCenter.Y,ShoulderCenter.Z,Head.X,Head.Y,Head.Z,ShoulderLeft.X,ShoulderLeft.Y,ShoulderLeft.Z,ElbowLeft.X,ElbowLeft.Y,ElbowLeft.Z,WristLeft.X,WristLeft.Y,WristLeft.Z,HandLeft.X,HandLeft.Y,HandLeft.Z,ShoulderRight.X,ShoulderRight.Y,ShoulderRight.Z,ElbowRight.X,ElbowRight.Y,ElbowRight.Z,WristRight.X,WristRight.Y,WristRight.Z,HandRight.X,HandRight.Y,HandRight.Z,HipLeft.X,HipLeft.Y,HipLeft.Z,KneeLeft.X,KneeLeft.Y,KneeLeft.Z,AnkleLeft.X,AnkleLeft.Y,AnkleLeft.Z,FootLeft.X,FootLeft.Y,FootLeft.Z,HipRight.X,HipRight.Y,HipRight.Z,KneeRight.X,KneeRight.Y,KneeRight.Z,AnkleRight.X,AnkleRight.Y,AnkleRight.Z,FootRight.X,FootRight.Y,FootRight.Z
0.998,0.05177913,0.3013378,1.635842,0.05245254,0.3525631,1.632052,0.04041326,0.6217311,1.58875,,,,-0.1559793,0.5885457,1.6506,-0.2723859,0.3699277,1.560282,-0.1473725,0.344239,1.362695,-0.143143,0.3436438,1.356673,0.2243097,0.5687804,1.592076,0.3858441,0.4578825,1.568568,0.2304623,0.3905076,1.36405,0.2001193,0.3833558,1.327282,-0.03166004,0.215822,1.660553,-0.0275553,-0.2645686,1.823404,-0.02579282,-0.6813204,1.926271,-0.03835059,-0.7377447,1.860711,0.1312292,0.215808,1.632522,0.1688952,-0.2593742,1.754676,0.1761806,-0.6429164,1.805825,0.1645174,-0.6942069,1.73602
1.08,0.05146688,0.3297439,1.632795,0.05085516,0.3751222,1.62779,0.04057262,0.6202734,1.585267,,,,-0.16049,0.5941101,1.656769,-0.2652134,0.4183947,1.541403,-0.1507907,0.3648953,1.368778,-0.1463238,0.3701909,1.364158,0.2636005,0.5970569,1.610016,0.4104189,0.4786329,1.573622,0.2342179,0.4263125,1.384076,0.194505,0.416164,1.340749,-0.03358884,0.2291077,1.659749,-0.03073907,-0.2504354,1.827577,-0.02991128,-0.6720479,1.922144,-0.03857534,-0.7279079,1.854776,0.140122,0.2335946,1.634194,0.1693992,-0.2573307,1.755979,0.1797649,-0.6554235,1.830115,0.172222,-0.7097327,1.761358
1.096,0.09026407,0.3033665,1.640861,0.09780101,0.3313265,1.636727,0.127771,0.4690303,1.597589,,,,,,,-0.2776137,0.5233046,1.598056,-0.164607,0.3942531,1.397915,-0.1498377,0.3876525,1.373894,0.2550138,0.6121167,1.629046,0.433174,0.5510769,1.612582,,,,0.2059325,0.4401368,1.379556,-0.015269,0.2148385,1.665126,-0.0343237,-0.2378576,1.824667,-0.03783521,-0.6634551,1.912659,-0.04530632,-0.7194337,1.84475,0.1451391,0.2342626,1.638395,0.1643873,-0.2416619,1.761029,0.1746778,-0.6502067,1.839159,0.1686319,-0.7057509,1.770754
1.129,0.09020094,0.3034348,1.641068,0.09740436,0.3315593,1.636444,0.1258945,0.4715285,1.59778,,,,,,,-0.2722566,0.520049,1.588336,-0.1602169,0.3893414,1.389787,-0.1556675,0.3896943,1.384011,,,,0.4291966,0.5644693,1.629657,,,,0.2136416,0.4360947,1.397022,-0.01285191,0.2142091,1.665538,-0.03629322,-0.2332463,1.825204,-0.0399365,-0.6618475,1.908524,-0.04652432,-0.7175416,1.839808,0.1474372,0.234486,1.641615,0.157932,-0.2377145,1.769634,0.1713058,-0.6398114,1.84236,0.1664753,-0.6952196,1.773268
1.164,0.09326199,0.3534471,1.649154,0.1065144,0.3991327,1.643282,0.1702041,0.6249315,1.602255,,,,,,,,,,-0.1778419,0.3978854,1.421259,-0.1687185,0.3827479,1.404511,,,,0.3940066,0.5890399,1.643659,0.2551684,0.4457448,1.474068,,,,-0.001141421,0.2696078,1.667043,-0.03698529,-0.2295378,1.824811,-0.0407226,-0.6597828,1.905095,-0.04921708,-0.7139806,1.834884,0.1428895,0.2723988,1.650902,0.1508588,-0.2348939,1.778245,0.1684446,-0.6365932,1.842969,0.1623542,-0.6899678,1.771884
1.207,0.09325151,0.3533872,1.649184,0.106468,0.3990414,1.642921,0.1702226,0.6251919,1.602849,,,,,,,-0.242821,0.5462164,1.624107,-0.1828429,0.3949589,1.435177,-0.1777671,0.3710717,1.425117,,,,0.3878902,0.6065801,1.671011,0.262831,0.4453535,1.507705,,,,-0.00115085,0.2695801,1.666919,-0.03963299,-0.2288379,1.824975,-0.04058749,-0.6597567,1.904847,-0.0489242,-0.7140955,1.834287,0.1428459,0.2726642,1.651232,0.1487415,-0.233112,1.7825,0.1618259,-0.630764,1.8446,0.1551175,-0.6840313,1.773056
1.228,0.09105971,0.3311791,1.646715,0.09993163,0.3583704,1.640927,0.143713,0.522063,1.609647,,,,,,,,,,-0.1743604,0.3553784,1.427917,-0.1826938,0.3501346,1.447439,,,,0.4030288,0.5603827,1.693061,0.2595892,0.4137446,1.532613,,,,-0.007116053,0.2418776,1.662146,-0.04115321,-0.2290377,1.824516,-0.04005346,-0.6625487,1.906362,-0.04776126,-0.7166101,1.836734,0.1446324,0.2595328,1.650466,0.1478264,-0.2320832,1.783656,0.1553905,-0.6297584,1.846395,0.1484516,-0.6825975,1.775756
1.267,0.09518272,0.3207554,1.646317,0.1042402,0.3477032,1.641829,0.1518734,0.471227,1.625144,,,,,,,,,,-0.1657147,0.3129612,1.475503,-0.1612437,0.2519634,1.448125,,,,0.4117532,0.565233,1.756994,0.2899175,0.403855,1.593946,,,,-0.006419723,0.2315146,1.659829,-0.04255792,-0.2310964,1.82367,-0.04061736,-0.6639997,1.914358,-0.05249231,-0.7184557,1.845196,0.1489303,0.2507551,1.647314,0.1467289,-0.2318927,1.784068,0.146173,-0.6358578,1.852198,0.1340961,-0.6879373,1.781264
1.296,0.04463629,0.3259176,1.643116,0.04120578,0.3663815,1.633698,0.02310395,0.5652831,1.583935,,,,-0.1445135,0.607012,1.696661,-0.1893971,0.4264924,1.668918,-0.1814618,0.3087271,1.513556,-0.1776625,0.2423953,1.494893,0.2067494,0.6107259,1.675969,0.3645349,0.5738843,1.744914,0.279112,0.37148,1.610447,,,,-0.01537592,0.2391444,1.659145,-0.04367086,-0.2363928,1.819146,-0.04271983,-0.6651596,1.930931,-0.0471463,-0.7247207,1.864799,0.1390118,0.2504767,1.652502,0.1458212,-0.234033,1.782735,0.1388927,-0.6429096,1.858202,0.1337549,-0.6992784,1.789379
1.329,0.03728275,0.2557009,1.66846,0.001902516,0.3014473,1.680609,-0.1631893,0.5406222,1.748765,,,,-0.1002928,0.610658,1.664289,-0.1886136,0.4618108,1.710971,-0.1770692,0.2653377,1.54179,-0.1776325,0.2015711,1.522047,,,,0.2716447,0.5792977,1.796756,0.2778298,0.3602259,1.660482,,,,0.01347471,0.233577,1.656945,-0.04829248,-0.2594053,1.805532,-0.04858958,-0.6764889,1.947573,0.0005600713,-0.7475696,1.965187,0.0832742,0.2355663,1.666456,0.146328,-0.2406294,1.773856,0.1310458,-0.6549978,1.864487,,,
1.364,0.03818925,0.2544701,1.671756,0.003486662,0.3000171,1.685311,-0.1559285,0.5383153,1.764116,,,,-0.09919589,0.5937595,1.655165,-0.1887442,0.4538038,1.718281,-0.1866654,0.2341792,1.581455,-0.174499,0.1281615,1.536692,,,,0.2553011,0.4774725,1.804266,0.2703832,0.2560825,1.671501,0.2667868,0.1950178,1.646301,0.01580312,0.2308859,1.657927,-0.05040421,-0.2728415,1.786988,-0.05110344,-0.6794783,1.950568,-0.005049773,-0.7498806,1.974669,0.08655173,0.2334549,1.672724,0.14408,-0.2654305,1.757135,0.1277802,-0.6546869,1.862943,,,
1.396,0.04519631,0.3139629,1.670646,0.0454253,0.3676172,1.662426,0.04671983,0.6340206,1.620056,,,,-0.1503891,0.6028569,1.667963,-0.2000539,0.3719281,1.732705,-0.1878973,0.1511723,1.596097,-0.1742762,0.05281414,1.561567,0.2054741,0.6032038,1.671407,0.2966933,0.428986,1.809759,0.2755312,0.1945469,1.70273,0.2629502,0.135533,1.676563,-0.03357065,0.2302746,1.678402,-0.05568438,-0.2953497,1.765204,-0.05186169,-0.6884522,1.958763,-0.0504389,-0.7590324,1.906228,0.1146007,0.2374137,1.680062,0.1449867,-0.2822511,1.746697,0.1228909,-0.6542317,1.849507,0.1207892,-0.713114,1.784147
1.432,0.03838108,0.2957922,1.676744,0.04023886,0.3523088,1.667559,0.04675427,0.6290909,1.62259,,,,-0.1503666,0.5720811,1.672705,-0.2050371,0.3500674,1.740939,-0.1912398,0.1123703,1.636367,-0.181407,0.02766102,1.609866,0.202169,0.5861477,1.674915,0.2727873,0.3906735,1.801305,0.2820713,0.1377428,1.753781,0.2725324,0.06070429,1.709637,-0.04265785,0.2122661,1.684992,-0.05793307,-0.3182521,1.758106,-0.05580206,-0.7073764,1.960586,-0.05448201,-0.7798576,1.909724,0.1124483,0.2230537,1.686293,0.1454585,-0.2986999,1.739474,0.1187305,-0.660116,1.797212,0.1164436,-0.7136642,1.726717
1.465,0.02830287,0.1938559,1.706448,0.02713056,0.2576714,1.694005,0.02141151,0.5747661,1.633523,,,,-0.1548177,0.4649832,1.680001,-0.2014645,0.2341737,1.762751,-0.1893835,-0.005657613,1.657076,-0.175688,-0.0871295,1.622871,0.1897437,0.4760512,1.682207,0.2608997,0.2863525,1.819308,0.2762074,0.0551586,1.792053,0.2681681,-0.01970726,1.743828,-0.04682371,0.1131821,1.720689,-0.06198213,-0.361409,1.749116,-0.0665049,-0.7244194,1.897225,,,,0.1062005,0.1213628,1.716913,0.1421021,-0.3144169,1.736961,,,,,,
1.496,0.03014629,0.1135469,1.725252,0.02922351,0.1736585,1.7101,0.02518821,0.4718924,1.637473,0.03169586,0.6211693,1.544179,-0.151054,0.3776267,1.678962,-0.2056261,0.1487508,1.761238,-0.1871789,-0.1018144,1.682498,-0.170877,-0.1831467,1.648867,0.2154733,0.3840035,1.696958,0.2621265,0.1814447,1.830629,0.2681751,-0.07777546,1.79889,0.2634428,-0.1542353,1.752595,-0.04756124,0.03097768,1.740611,-0.06317006,-0.4480681,1.759323,,,,,,,0.1100866,0.03473785,1.74423,0.1270258,-0.408971,1.737163,,,,,,
1.537,0.02961679,0.03916885,1.737617,0.02962459,0.1005079,1.719203,0.03012453,0.4046784,1.631539,0.02904263,0.5790048,1.579495,-0.145989,0.3054559,1.680404,-0.1885484,0.06695663,1.757015,-0.1774589,-0.1897419,1.691308,-0.1639253,-0.2744178,1.664618,0.2071804,0.3135861,1.694973,0.2528171,0.102326,1.821316,0.2613137,-0.13157,1.827364,0.2608339,-0.1942536,1.805527,-0.04684624,-0.03980747,1.750756,-0.05902921,-0.4983218,1.766751,,,,,,,0.1058652,-0.03633247,1.764411,0.1237613,-0.4701572,1.742691,,,,,,
1.571,0.03104357,-0.01134195,1.743612,0.03174977,0.05016423,1.72255,0.0358303,0.3550986,1.622791,0.02870239,0.5636492,1.5796,-0.1329897,0.2553331,1.672596,-0.1763307,0.01041678,1.741611,-0.1688959,-0.238966,1.688304,-0.1539515,-0.3244871,1.664896,0.2047366,0.2628455,1.691705,0.2497741,0.03927311,1.804084,0.2499991,-0.2258516,1.788659,0.2391787,-0.3059056,1.749169,-0.04361594,-0.08276091,1.762247,-0.05336813,-0.5197853,1.770156,,,,,,,0.1037458,-0.08017556,1.76754,0.1089723,-0.5324913,1.722699,,,,,,
1.596,0.02727891,-0.04327991,1.740444,0.0291193,0.01802549,1.719149,0.03912164,0.3215477,1.619112,0.03339339,0.5236743,1.581644,-0.1309519,0.2148925,1.664511,-0.1739623,-0.03457095,1.729469,-0.1588539,-0.2551037,1.676945,-0.137884,-0.3353521,1.642074,0.2059259,0.2284167,1.691057,0.2455823,-0.007245734,1.789342,0.2456333,-0.2694942,1.722482,0.226193,-0.3482782,1.683614,-0.04933816,-0.1178229,1.7571,-0.03581676,-0.5582047,1.77654,,,,,,,0.09849145,-0.1179787,1.766845,0.1089794,-0.5298451,1.723588,,,,,,
1.634,0.02650713,-0.05511706,1.741203,0.02881547,0.005290392,1.719003,0.04177614,0.3037218,1.614433,0.03464693,0.5107747,1.58254,-0.1287659,0.2045768,1.657978,-0.1765072,-0.0451127,1.726723,-0.1453468,-0.2529017,1.622315,-0.1159278,-0.3219302,1.572483,0.2068961,0.2178283,1.690991,0.2568178,-0.0212159,1.783763,0.243209,-0.2489562,1.657576,0.2069378,-0.321372,1.618155,-0.05078444,-0.1266977,1.759184,-0.02873772,-0.5462536,1.770787,,,,,,,0.09786195,-0.1273972,1.767924,0.1095684,-0.5302505,1.724038,,,,,,
1.664,0.02600616,-0.05587766,1.740752,0.02839798,0.004413037,1.718276,0.04176671,0.3026966,1.613129,0.03501138,0.5074664,1.583033,-0.1289967,0.2029451,1.652843,-0.1886913,-0.03644092,1.707536,-0.1245846,-0.2059863,1.515437,-0.07983285,-0.2698161,1.468247,0.208252,0.2137398,1.689237,0.2952964,-0.01422021,1.750128,0.2571096,-0.1803754,1.602656,0.2089908,-0.243304,1.557618,-0.0521535,-0.1284271,1.758551,-0.02827466,-0.5267421,1.776531,,,,,,,0.09766454,-0.1278003,1.767981,0.1086324,-0.5314932,1.725614,,,,,,
1.696,0.01927615,-0.03830229,1.733291,0.02271674,0.02023434,1.711408,0.03977026,0.3122159,1.609584,0.03496807,0.5092825,1.582583,-0.1317533,0.2209533,1.63851,-0.2074984,0.01634862,1.669988,-0.170886,-0.09855511,1.498605,-0.1180279,-0.1319929,1.43237,0.2106944,0.2196212,1.68303,0.3182667,0.04210488,1.722091,0.2683851,-0.07589699,1.549639,0.2208049,-0.1140159,1.518994,-0.06141076,-0.1123266,1.748639,-0.03301049,-0.538401,1.792338,,,,,,,0.09229438,-0.1138569,1.764888,0.0789252,-0.5045077,1.758535,,,,,,
1.74,0.01058343,0.01797644,1.714592,0.0136382,0.07718685,1.694076,0.02949243,0.3717329,1.600819,0.03101526,0.5523063,1.573461,-0.1417438,0.2809804,1.618266,-0.2264643,0.06882511,1.637205,-0.1831896,-0.01379941,1.448925,-0.1402164,-0.0334919,1.40102,0.2099923,0.2756403,1.659728,0.3272333,0.1225954,1.697696,0.2110366,0.04037302,1.45895,0.1651342,0.01134483,1.419204,-0.07050695,-0.05652884,1.727845,-0.05226185,-0.4607845,1.801402,,,,,,,0.08350734,-0.06029972,1.745373,0.1015133,-0.4486632,1.759786,,,,,,
1.769,0.01473145,0.07844717,1.695,0.01531361,0.1362689,1.677433,0.0187088,0.4242409,1.599384,0.03143149,0.5962456,1.551883,-0.1536288,0.3382349,1.605896,-0.237402,0.1549759,1.599766,-0.1836482,0.08258748,1.411012,-0.05208604,0.08415443,1.313865,0.2109673,0.3367219,1.644091,0.345816,0.1945089,1.652874,0.2082784,0.1486315,1.427032,0.1916934,0.09503733,1.428028,-0.06550337,-0.0006115764,1.70642,-0.06151979,-0.4338047,1.802671,-0.05955323,-0.7253788,1.928221,,,,0.09312387,-0.00267314,1.722393,0.09600796,-0.4133035,1.760467,,,,,,
1.801,0.01758421,0.1452557,1.671575,0.02069317,0.1990371,1.656843,0.03552717,0.464303,1.593769,0.0210576,0.6282008,1.531133,-0.1575833,0.4064477,1.591146,-0.2624566,0.2159659,1.533053,-0.1584456,0.1833186,1.355734,-0.0630306,0.1783347,1.298863,0.2061322,0.4048988,1.62933,0.3447661,0.2594193,1.569719,0.2381768,0.3264506,1.404863,0.1755071,0.3119252,1.340562,-0.06710311,0.06369083,1.680847,-0.08198024,-0.378787,1.813641,-0.07508988,-0.7442416,1.998551,-0.06536981,-0.8154395,1.945233,0.09273226,0.06605575,1.695462,0.09707922,-0.3579279,1.760966,0.09833817,-0.6733196,1.836674,0.1067781,-0.7331738,1.770699
1.837,0.003185704,0.2485488,1.640507,-0.003629203,0.2873763,1.628807,-0.03727612,0.4808002,1.580873,,,,,,,-0.3081814,0.2671592,1.457384,-0.1411136,0.2694367,1.340682,-0.07195666,0.2508028,1.283663,0.1769158,0.5099068,1.607585,0.3312159,0.3779481,1.608494,0.2006534,0.3681226,1.394158,0.1571326,0.3648474,1.326636,-0.06833948,0.146829,1.646978,-0.1016866,-0.3157519,1.815371,-0.08024435,-0.7144356,1.985124,-0.06816871,-0.7814037,1.9268,0.1065906,0.167279,1.671747,0.09291352,-0.3378198,1.769813,0.1005671,-0.6781609,1.865022,0.1106481,-0.7390503,1.800037
1.869,-0.009471685,0.2973365,1.619171,-0.01804138,0.3336198,1.60742,-0.05854839,0.5116816,1.561294,,,,,,,,,,-0.1911972,0.3267434,1.353803,-0.0837419,0.3020406,1.267693,0.1911329,0.5603638,1.599217,0.3494634,0.4203321,1.561467,0.1940998,0.4565524,1.381299,,,,-0.07847219,0.1841823,1.631581,-0.1052819,-0.2782203,1.821725,-0.08545634,-0.6889729,1.967374,-0.07199996,-0.7524534,1.905373,0.1067987,0.2068566,1.653005,0.09195437,-0.3018486,1.785297,0.1023373,-0.6768719,1.867335,0.114355,-0.7346329,1.799702
1.898,-0.008786324,0.2925788,1.619509,-0.01740343,0.3338792,1.607248,-0.04013732,0.6051348,1.54915,,,,-0.1698239,0.5650035,1.563738,-0.2838425,0.3799109,1.44946,-0.15901,0.376753,1.286586,-0.09233119,0.3302486,1.257038,0.1851321,0.5633394,1.593121,0.3658782,0.4730108,1.570742,0.1592016,0.51982,1.399477,0.09030944,0.5354231,1.346299,-0.07796319,0.1929278,1.629465,-0.1047769,-0.2740551,1.82222,-0.08639647,-0.6854086,1.965261,-0.0774534,-0.7489756,1.902393,0.08953068,0.2060664,1.646495,0.08744327,-0.2665589,1.780794,0.1011747,-0.6763092,1.869472,0.1092,-0.733864,1.800944
1.934,-0.01049868,0.289571,1.618552,-0.01755985,0.3339286,1.606093,-0.03849972,0.6022446,1.541788,,,,-0.1775866,0.571049,1.568856,-0.3065529,0.4568334,1.453609,-0.1351691,0.3623211,1.26415,-0.1089934,0.3465662,1.247025,0.1582389,0.5456786,1.579537,0.3517238,0.5226132,1.541828,,,,,,,-0.08178999,0.1987517,1.628861,-0.102512,-0.2682145,1.817769,-0.08804294,-0.6790403,1.96055,-0.08505459,-0.7431313,1.897682,0.07942697,0.2052631,1.642989,0.08710492,-0.2711388,1.771479,0.09431954,-0.6745613,1.876668,0.09640361,-0.7348382,1.810099
1.966,-0.01410924,0.2890072,1.616772,-0.02119945,0.3352541,1.603148,-0.04995061,0.5960774,1.535788,,,,-0.1845449,0.5767481,1.572111,-0.288752,0.4583966,1.421329,-0.1360023,0.3545494,1.244437,-0.1399541,0.352236,1.238398,0.151866,0.551019,1.574785,0.3501392,0.5366859,1.544482,,,,,,,-0.08625866,0.2051213,1.627253,-0.1025707,-0.2593138,1.810382,-0.09256597,-0.6723934,1.945816,-0.09223147,-0.7358674,1.882285,0.07377386,0.2081141,1.639591,0.08768127,-0.2708814,1.753146,0.08387396,-0.6749994,1.881464,0.08269459,-0.7380698,1.817542
1.996,-0.03132439,0.2972449,1.613021,-0.04483249,0.3449844,1.60107,-0.1167798,0.5815597,1.559789,,,,,,,-0.2953556,0.4920512,1.41235,-0.1841095,0.3546231,1.245848,-0.1494273,0.3361162,1.23987,0.1419571,0.5509549,1.569523,0.3473832,0.5576884,1.548462,,,,,,,-0.09633116,0.211432,1.623425,-0.1059149,-0.2484571,1.802528,-0.1039392,-0.6669161,1.922259,-0.112083,-0.7278087,1.856584,0.07101851,0.2139729,1.633447,0.08151679,-0.2514139,1.72836,0.07288971,-0.6607953,1.872147,0.0633731,-0.7246714,1.809563
2.039,-0.03359218,0.2973344,1.609693,-0.04609676,0.3448494,1.598157,-0.1107401,0.5802183,1.552551,,,,,,,-0.2978657,0.4892266,1.408911,-0.2098057,0.3461144,1.260298,-0.2122814,0.332117,1.2591,,,,0.3425546,0.564692,1.546602,0.1641728,0.5372455,1.344112,,,,-0.1012611,0.2125551,1.618619,-0.1104311,-0.2406574,1.793112,-0.113623,-0.6616567,1.903734,-0.1230169,-0.7216262,1.837239,0.07025818,0.2142243,1.629492,0.08007898,-0.2386968,1.715538,0.06479213,-0.65113,1.849934,0.05387563,-0.7137865,1.786206
2.068,-0.03982431,0.2890688,1.602205,-0.05406552,0.3257062,1.590265,-0.1189946,0.4913071,1.556022,,,,,,,-0.2895782,0.4808359,1.38859,-0.2348764,0.3198133,1.283888,-0.2147279,0.270078,1.243886,,,,0.3365064,0.5682348,1.545022,0.1614803,0.5282941,1.342167,,,,-0.1057384,0.2075512,1.608551,-0.1157278,-0.2261673,1.774963,-0.1214848,-0.6479433,1.881409,-0.1318782,-0.7079292,1.814971,0.07236154,0.206471,1.621353,0.08069789,-0.2122111,1.692869,0.06285062,-0.6287626,1.811757,0.05110792,-0.6899331,1.746637
2.1,-0.05573009,0.2778303,1.593655,-0.07356088,0.3136688,1.58429,-0.1735108,0.4898431,1.556719,,,,,,,-0.281367,0.5308571,1.393723,-0.2612566,0.3238501,1.319949,-0.2645116,0.2599481,1.301394,,,,0.3145531,0.5624151,1.550432,0.1599201,0.4789027,1.344585,,,,-0.1137036,0.2010484,1.601252,-0.1202437,-0.2178899,1.756702,-0.1260295,-0.6392311,1.863025,-0.136343,-0.6981887,1.796544,0.07114692,0.2012099,1.610057,0.07940466,-0.2083524,1.684869,0.06091994,-0.6191584,1.7918,0.04921314,-0.6782655,1.725684
2.137,-0.06043436,0.2863498,1.585848,-0.07767981,0.3190153,1.578718,-0.1738097,0.4887577,1.555117,,,,,,,-0.2815587,0.4373863,1.391815,-0.2778291,0.2487876,1.338257,-0.2816519,0.1832433,1.329015,0.1036627,0.5644467,1.531603,0.3177609,0.5872401,1.580589,0.1824076,0.4610104,1.384303,,,,-0.1127504,0.2027375,1.59216,-0.1241241,-0.2146073,1.738475,-0.1282827,-0.6360375,1.848955,-0.1395839,-0.6952474,1.782667,0.07387397,0.2125108,1.599446,0.07743698,-0.202429,1.668493,0.05750705,-0.6081731,1.755662,0.04464706,-0.6649527,1.687556
2.169,-0.06249055,0.2896983,1.581036,-0.07976303,0.322546,1.574385,-0.1732943,0.490209,1.553892,,,,,,,-0.2790157,0.4368975,1.392032,-0.2902017,0.2424265,1.371949,-0.2935924,0.1629495,1.369121,0.1042363,0.5627653,1.530143,0.2851728,0.5058218,1.543711,0.1670368,0.3818069,1.380881,,,,-0.113346,0.2037607,1.585208,-0.1287865,-0.2164607,1.718106,-0.1312791,-0.6368905,1.83527,-0.1429135,-0.696785,1.769498,0.07161589,0.2159033,1.591308,0.07595259,-0.2041594,1.658543,0.05561814,-0.6008618,1.731347,0.04230601,-0.656002,1.661842
2.205,0.01007446,0.2861396,1.564437,0.02605024,0.3148307,1.558352,0.1059987,0.458163,1.540899,,,,-0.1941573,0.5450794,1.530948,-0.3041432,0.3903078,1.475903,-0.301315,0.1835484,1.400019,-0.3028909,0.1180182,1.404994,0.2276471,0.4448843,1.565139,,,,0.2236168,0.3914177,1.463362,,,,-0.1213139,0.2072612,1.576706,-0.1316413,-0.2240488,1.699393,-0.1327516,-0.637175,1.818123,-0.128093,-0.6975052,1.751755,0.05967233,0.1984366,1.578191,0.07173809,-0.2100461,1.64418,0.05263867,-0.5868612,1.696089,0.05502951,-0.6396107,1.62344
2.236,0.007045931,0.2766119,1.56457,0.02491347,0.3065536,1.559249,0.1147527,0.4507858,1.547031,,,,-0.1935666,0.5429116,1.527466,-0.2806294,0.3637722,1.497076,-0.3024552,0.1232605,1.43353,-0.3071381,0.05853068,1.442204,0.2229968,0.3515539,1.553586,0.2851672,0.5134565,1.613652,0.1905819,0.303236,1.481742,0.1761236,0.2977611,1.440283,-0.1340117,0.2021055,1.570378,-0.1381293,-0.237007,1.670953,-0.1361696,-0.6306783,1.794134,-0.132732,-0.6928095,1.72929,0.03920826,0.1651608,1.565967,0.06746004,-0.2201809,1.628086,0.04871492,-0.5817171,1.67654,0.04929874,-0.6335699,1.603138
2.268,-0.07475568,0.2697805,1.559387,-0.09455018,0.3067094,1.556921,-0.1936785,0.491403,1.554027,,,,-0.2863677,0.4290538,1.533085,-0.2784499,0.2370228,1.510936,-0.3027146,0.05009159,1.461839,-0.3043144,-0.008117577,1.483087,0.1571546,0.524691,1.519471,0.3226734,0.6081343,1.547514,0.2341212,0.3653429,1.507191,0.2046037,0.2844124,1.497613,-0.1248936,0.1753319,1.553873,-0.1462198,-0.2484873,1.648461,-0.1370454,-0.6243606,1.768805,-0.1524768,-0.699152,1.76434,0.06360723,0.1853358,1.564172,0.06482517,-0.2462882,1.614615,0.0442907,-0.5856303,1.654951,0.03843894,-0.6357202,1.580412
2.3,-0.03316804,0.2564567,1.520399,-0.03412866,0.2683122,1.51273,-0.03887772,0.3261938,1.484531,,,,-0.2864096,0.3518205,1.545198,-0.2614686,0.161274,1.519863,-0.3063032,-0.02520952,1.496004,-0.3004288,-0.04873271,1.502707,0.1582537,0.5046838,1.498128,,,,0.2455167,0.2885534,1.565253,,,,-0.122115,0.1506925,1.548162,-0.1566152,-0.3000635,1.631002,-0.1383091,-0.6306437,1.752126,-0.1350236,-0.6980576,1.692418,0.0656547,0.1820067,1.564175,0.06205704,-0.2613426,1.606295,0.03673141,-0.5846331,1.626534,0.03520513,-0.642243,1.557258
2.336,-0.04761217,0.2346819,1.517047,-0.05057285,0.2475366,1.50841,-0.0690164,0.3090552,1.474725,,,,-0.2852344,0.346673,1.541316,-0.2812577,0.1571669,1.546824,-0.2923686,-0.03507918,1.522436,-0.2934352,-0.1229592,1.525618,0.1442403,0.4727263,1.453797,0.2910342,0.4587034,1.553439,0.2140693,0.2134664,1.575948,,,,-0.1230965,0.1296386,1.548322,-0.1578565,-0.3114699,1.622258,-0.1340587,-0.6271403,1.699565,,,,0.06607342,0.1635775,1.55825,0.05575925,-0.2739512,1.599315,,,,,,
2.372,-0.04605466,0.1481352,1.52425,-0.04060849,0.197853,1.5003,-0.01341487,0.4451431,1.391514,,,,-0.1994184,0.4261487,1.430098,-0.2667167,0.2060716,1.528034,-0.2875888,-0.05079354,1.549768,-0.2888704,-0.1390183,1.546939,0.1117068,0.4149349,1.43103,0.2248348,0.3003537,1.536213,0.1847614,0.05649049,1.599276,,,,-0.1239335,0.08689339,1.552385,-0.1582874,-0.3207935,1.615375,,,,,,,0.01770445,0.08366641,1.548444,0.04072978,-0.3054058,1.581149,,,,,,
2.403,-0.04940412,0.05369462,1.534829,-0.04483218,0.107806,1.507727,-0.02191585,0.3771282,1.38354,-0.0158994,0.4652076,1.245636,-0.2082072,0.3110563,1.429195,-0.2726723,0.1061019,1.552822,-0.2822088,-0.1501676,1.583961,-0.2861034,-0.2380885,1.57398,0.1538256,0.291038,1.445076,0.2125647,0.1644382,1.554408,0.1831065,-0.01021859,1.617333,,,,-0.135664,-0.01723513,1.567047,-0.1626815,-0.4191475,1.599838,,,,,,,0.02416375,-0.02471299,1.567111,0.02765609,-0.415673,1.565909,,,,,,
2.443,-0.05280898,-0.02224507,1.53858,-0.04837992,0.03152277,1.509656,-0.0262022,0.2991766,1.376706,-0.0191319,0.4395196,1.277358,-0.2029785,0.2370204,1.424065,-0.2567081,0.02564053,1.545205,-0.2754989,-0.2268448,1.598292,-0.2814222,-0.3144217,1.584744,0.1499496,0.2169651,1.437982,0.1926457,0.03305652,1.57494,0.1763709,-0.1506493,1.620718,,,,-0.1346304,-0.09128372,1.570385,-0.1729234,-0.478459,1.584895,,,,,,,0.01711611,-0.09691941,1.573957,0.03073119,-0.485559,1.533568,,,,,,
