Time,HipCenter.X,HipCenter.Y,HipCenter.Z,Spine.X,Spine.Y,Spine.Z,ShoulderCenter.X,ShoulderCenter.Y,ShoulderCenter.Z,Head.X,Head.Y,Head.Z,ShoulderLeft.X,ShoulderLeft.Y,ShoulderLeft.Z,ElbowLeft.X,ElbowLeft.Y,ElbowLeft.Z,WristLeft.X,WristLeft.Y,WristLeft.Z,HandLeft.X,HandLeft.Y,HandLeft.Z,ShoulderRight.X,ShoulderRight.Y,ShoulderRight.Z,ElbowRight.X,ElbowRight.Y,ElbowRight.Z,WristRight.X,WristRight.Y,WristRight.Z,HandRight.X,HandRight.Y,HandRight.Z,HipLeft.X,HipLeft.Y,HipLeft.Z,KneeLeft.X,KneeLeft.Y,KneeLeft.Z,AnkleLeft.X,AnkleLeft.Y,AnkleLeft.Z,FootLeft.X,FootLeft.Y,FootLeft.Z,HipRight.X,HipRight.Y,HipRight.Z,KneeRight.X,KneeRight.Y,KneeRight.Z,AnkleRight.X,AnkleRight.Y,AnkleRight.Z,FootRight.X,FootRight.Y,FootRight.Z
4.001,-0.111226,0.156781,1.907574,-0.1021164,0.2260782,1.923374,-0.08394519,0.5847461,1.915774,,,,-0.260307,0.4948025,1.980461,-0.298739,0.2466404,2.04351,-0.3465661,-0.03312579,2.011973,,,,0.08126288,0.4673699,1.886567,0.07499404,0.2365155,1.785641,-0.02801049,0.1434933,1.573058,-0.08073616,0.1842844,1.450575,-0.1914152,0.0776428,1.922702,-0.230749,-0.3571229,1.983952,-0.2859716,-0.768684,2.139044,-0.3257308,-0.8463076,2.071231,-0.04078192,0.0761325,1.886262,0.01095614,-0.3846293,1.94515,0.0136711,-0.7612678,2.098878,-0.01429058,-0.8492839,2.038247
4.033,-0.1111597,0.1569178,1.90792,-0.1019027,0.2262001,1.924094,-0.08347923,0.5843949,1.916034,,,,-0.2602041,0.4949574,1.980539,-0.2982228,0.2489798,2.04211,-0.3445672,-0.0252745,2.012467,,,,0.08107831,0.4664441,1.88694,0.07070442,0.2358583,1.786388,-0.03959966,0.1558238,1.572351,-0.1055271,0.2152765,1.467288,-0.1906894,0.07815053,1.923411,-0.2306074,-0.3561756,1.983498,-0.285888,-0.7680064,2.139034,-0.3255877,-0.8457307,2.0713,-0.04131747,0.07628386,1.886467,0.01086668,-0.3835562,1.945304,0.01406646,-0.7624921,2.099666,-0.01369182,-0.8504736,2.03889
4.066,-0.1109125,0.1572168,1.908358,-0.1015404,0.2264138,1.924793,-0.08280439,0.583654,1.916195,-0.1166907,0.7575661,1.803692,-0.2599044,0.4949709,1.980452,-0.2974111,0.2492962,2.041334,-0.3344921,0.0105755,2.012758,,,,0.08094918,0.4660341,1.887234,0.07021682,0.2356593,1.786803,-0.06615373,0.2182927,1.57385,-0.1366504,0.2440418,1.463308,-0.1895602,0.07930322,1.924328,-0.2303885,-0.3550252,1.983027,-0.2859459,-0.7704546,2.139185,-0.3254887,-0.8480301,2.071185,-0.04153109,0.07642176,1.886645,0.01076799,-0.3834554,1.945622,0.01392382,-0.7624781,2.099834,-0.01376251,-0.8504161,2.038957
4.101,-0.1106808,0.1576973,1.90887,-0.1011695,0.2268047,1.925538,-0.08207989,0.5832241,1.916511,-0.1157523,0.7570488,1.803843,-0.2599029,0.4955564,1.980739,-0.2972276,0.249966,2.040303,-0.3346356,0.01135254,2.012939,,,,0.08124988,0.4654668,1.887631,0.06650868,0.2120424,1.77271,-0.07794774,0.2256323,1.565392,-0.1502227,0.2752009,1.467212,-0.189302,0.07975459,1.924827,-0.2305293,-0.3550327,1.983094,-0.2859921,-0.7710047,2.139233,-0.3254245,-0.848582,2.071156,-0.04161351,0.07661194,1.88684,0.01108627,-0.383605,1.946264,0.01394124,-0.7626274,2.099937,-0.01374341,-0.8504224,2.038838
4.132,-0.1104812,0.1583739,1.909517,-0.1007372,0.2273442,1.926339,-0.08098754,0.5827925,1.916935,-0.1094495,0.7575539,1.804249,-0.260037,0.4988551,1.982105,-0.2965187,0.2507479,2.038392,-0.334424,0.01222175,2.013016,,,,0.0813481,0.4651657,1.887862,0.05491547,0.215485,1.760136,-0.09335684,0.2382644,1.556742,-0.15274,0.3021032,1.480217,-0.189188,0.08042344,1.925762,-0.23053,-0.3546487,1.98296,-0.2861386,-0.7730184,2.139623,-0.3257521,-0.8504508,2.07147,-0.041726,0.07686708,1.886991,0.01137908,-0.3840508,1.94711,0.01386042,-0.7625798,2.099986,-0.01415429,-0.8501804,2.038739
4.164,-0.109706,0.1594353,1.910442,-0.09972557,0.2281831,1.927281,-0.07997821,0.5823323,1.917347,-0.1054725,0.7574937,1.80455,-0.2604129,0.5049828,1.985652,-0.2964724,0.251181,2.037645,-0.3475806,-0.04555111,2.007402,,,,0.08149645,0.4653079,1.888068,0.05524579,0.2162148,1.75976,-0.1387152,0.3222961,1.505046,-0.1582737,0.3209825,1.482417,-0.1884836,0.08134147,1.926953,-0.2305476,-0.3543086,1.982902,-0.286097,-0.7731981,2.139651,-0.3264346,-0.8503491,2.071577,-0.0414693,0.07731296,1.887303,0.01121122,-0.3827431,1.947373,0.01388097,-0.7629638,2.100281,-0.01489953,-0.8502392,2.038897
4.2,-0.1093881,0.1599347,1.91102,-0.09919785,0.2286187,1.92801,-0.07876222,0.5820846,1.917987,-0.1010255,0.7574251,1.804837,-0.2606919,0.5058556,1.986965,-0.2967386,0.2545569,2.038072,-0.3477014,-0.04556867,2.007392,,,,0.08186318,0.4652982,1.888448,0.05008131,0.2191099,1.75,-0.1444159,0.3279491,1.498637,-0.1590036,0.333253,1.485538,-0.1884667,0.08157591,1.927494,-0.2304386,-0.3542499,1.982869,-0.2861485,-0.7734511,2.139722,-0.3267087,-0.8505602,2.071705,-0.04129389,0.07760555,1.88757,0.01100786,-0.3809897,1.947524,0.01406539,-0.7630978,2.100451,-0.01481124,-0.8502352,2.038885
4.232,-0.1091408,0.1601792,1.911499,-0.09877717,0.228803,1.928582,-0.07795566,0.5817044,1.918391,-0.0969598,0.7579029,1.80572,-0.2613455,0.5060076,1.988601,-0.2974789,0.2558987,2.03716,-0.3479658,-0.04588417,2.00745,,,,0.08216423,0.4650149,1.888709,0.04266455,0.2228271,1.736901,-0.1442346,0.3319534,1.499132,-0.1595106,0.3409184,1.485857,-0.1884912,0.08158129,1.928096,-0.2304983,-0.3540851,1.982911,-0.2859751,-0.7723238,2.139909,-0.3268377,-0.8494904,2.072105,-0.0411087,0.07771353,1.887788,0.01093339,-0.380257,1.947866,0.01407213,-0.7631156,2.100486,-0.01509086,-0.8500869,2.038782
4.273,-0.1088396,0.1604439,1.911994,-0.09833627,0.2289939,1.92914,-0.07714472,0.5812824,1.918762,-0.09468883,0.7577979,1.806206,-0.2621561,0.5062966,1.99002,-0.2978109,0.2560922,2.036749,-0.3479872,-0.04585582,2.007466,,,,0.08262458,0.4645532,1.889028,0.04303011,0.2230386,1.736521,-0.1422362,0.3341197,1.500967,-0.1595062,0.3441867,1.485506,-0.1885085,0.08155933,1.928713,-0.230514,-0.3536733,1.982802,-0.286116,-0.7713464,2.139667,-0.3272134,-0.8484712,2.071918,-0.04082805,0.07778319,1.888036,0.01092332,-0.3797533,1.948193,0.01412089,-0.7629663,2.100649,-0.01522548,-0.8498627,2.038883
4.3,-0.1084246,0.1608357,1.91257,-0.09783368,0.2293238,1.929819,-0.07638584,0.5811039,1.919339,-0.0932113,0.7577392,1.806764,-0.2621173,0.5066256,1.990286,-0.2979942,0.25621,2.036526,-0.3481612,-0.04593778,2.007553,,,,0.08289268,0.464946,1.889504,0.04347596,0.2235303,1.735953,-0.1414092,0.3343631,1.501016,-0.159141,0.3444137,1.4853,-0.1882742,0.0818572,1.929256,-0.2305972,-0.3533806,1.982948,-0.28607,-0.771629,2.139875,-0.3270637,-0.8487968,2.072072,-0.04050705,0.07808524,1.888444,0.01088038,-0.3791988,1.948476,0.01421533,-0.7628027,2.100854,-0.01502326,-0.8497023,2.038998
4.332,-0.1081857,0.1610889,1.912956,-0.0976136,0.2295321,1.930283,-0.0760216,0.5809552,1.91964,-0.09264965,0.7576137,1.806994,-0.261619,0.5073192,1.9902,-0.2990606,0.2579027,2.036207,-0.3483946,-0.04632262,2.007579,,,,0.08377153,0.4648287,1.890683,0.05974447,0.2264413,1.747586,-0.1397834,0.3310173,1.49771,-0.1548126,0.3389425,1.484344,-0.1881297,0.0820296,1.929579,-0.2304241,-0.35322,1.982917,-0.2862658,-0.7739633,2.140942,-0.3268941,-0.8512719,2.07304,-0.04031453,0.07832428,1.888797,0.01098285,-0.378848,1.948855,0.01423192,-0.7629003,2.101008,-0.01463165,-0.8497664,2.038886
4.368,-0.1078884,0.1614852,1.913492,-0.09734028,0.229858,1.930855,-0.07560345,0.5808197,1.920005,-0.0926878,0.75737,1.807213,-0.2610695,0.5073173,1.989721,-0.2984161,0.2579342,2.036858,-0.3485884,-0.04455502,2.008222,,,,0.08433884,0.4642783,1.891562,0.06538278,0.2258371,1.754337,-0.1309242,0.3133816,1.495254,-0.1477921,0.320937,1.478483,-0.1877599,0.08267399,1.930258,-0.2304227,-0.3530205,1.982968,-0.2863139,-0.7720864,2.140469,-0.326631,-0.8495377,2.072507,-0.04019142,0.07852322,1.889183,0.01138611,-0.3797991,1.949933,0.01418555,-0.7629907,2.101263,-0.01439846,-0.8497727,2.038854
4.401,-0.1074597,0.1616401,1.913903,-0.09703907,0.2299852,1.931314,-0.07535125,0.5806611,1.920294,-0.09304568,0.757093,1.807373,-0.2603332,0.5059985,1.988514,-0.2980708,0.2573079,2.036685,-0.3485797,-0.04458451,2.008305,,,,0.08474553,0.4641512,1.892847,0.07558155,0.2298746,1.772425,-0.1103996,0.2812784,1.495966,-0.1270862,0.2834641,1.47758,-0.187287,0.08283646,1.93063,-0.230271,-0.3526765,1.982982,-0.286089,-0.7685088,2.13987,-0.3258827,-0.8462918,2.071946,-0.03976449,0.07879396,1.889653,0.01128873,-0.3793629,1.950179,0.01418348,-0.7629911,2.101274,-0.01372803,-0.8497754,2.03853
4.432,-0.1073118,0.1612871,1.914463,-0.09706921,0.2297345,1.931858,-0.07539015,0.5805804,1.920572,-0.09313892,0.7569425,1.807536,-0.2591091,0.5036183,1.986542,-0.2974592,0.2565872,2.037422,-0.3489389,-0.04523859,2.008707,,,,0.08485157,0.4631683,1.894113,0.07759235,0.2244406,1.780433,-0.09849938,0.2564627,1.494511,-0.1039626,0.2517386,1.480232,-0.1869749,0.08258049,1.930967,-0.2302036,-0.3525333,1.983065,-0.2860266,-0.7695726,2.140033,-0.3249986,-0.8475211,2.071799,-0.03973728,0.07870498,1.890554,0.01134456,-0.3791655,1.95047,0.01398117,-0.762918,2.101559,-0.01319318,-0.8497477,2.038528
4.468,-0.1075206,0.1609452,1.915065,-0.09733251,0.2294653,1.932333,-0.07556721,0.5803748,1.920722,-0.09340714,0.7568693,1.807818,-0.2589455,0.5028479,1.986042,-0.2974055,0.2563784,2.037358,-0.349094,-0.04581288,2.009061,,,,0.08425105,0.4633229,1.895059,0.08665164,0.2278306,1.788971,-0.01469351,0.1797301,1.562369,-0.07532348,0.2167392,1.472691,-0.1869615,0.08251119,1.931148,-0.2306264,-0.3532168,1.984043,-0.2860781,-0.7689151,2.140113,-0.3246716,-0.8469018,2.071689,-0.04034459,0.07866448,1.892045,0.01129482,-0.3789375,1.950711,0.01425657,-0.7620491,2.101748,-0.01251215,-0.8489767,2.038659
4.501,-0.1073468,0.160657,1.915547,-0.09736305,0.2293455,1.932706,-0.07571431,0.5806715,1.920992,-0.09374087,0.7572408,1.808178,-0.2585887,0.5018271,1.985074,-0.2977518,0.2570525,2.038079,-0.3487165,-0.04361788,2.009972,,,,0.08376522,0.4643373,1.896823,0.08904599,0.2274338,1.790002,-0.002087384,0.1715627,1.560894,-0.03874561,0.181432,1.465951,-0.1865981,0.08243295,1.931167,-0.2306058,-0.3530645,1.984257,-0.2860082,-0.767647,2.140442,-0.3239798,-0.8459396,2.072007,-0.04019871,0.07876189,1.893716,0.01127244,-0.3788042,1.950851,0.01427286,-0.7620562,2.101794,-0.01180541,-0.8490108,2.03844
4.533,-0.1075031,0.1602147,1.916111,-0.09760672,0.2291709,1.933167,-0.07620557,0.5819013,1.921671,-0.09626052,0.7575299,1.807996,-0.2587166,0.5013916,1.984657,-0.2979393,0.2564236,2.0378,-0.3485149,-0.04237588,2.010687,,,,0.08329622,0.4647545,1.898117,0.09296804,0.2277591,1.791484,0.03276269,0.1522654,1.557732,-0.01332369,0.1633583,1.455457,-0.1866447,0.0823054,1.931211,-0.2305715,-0.3531128,1.984471,-0.286001,-0.7676719,2.140515,-0.3235395,-0.8460771,2.07195,-0.04028754,0.07854394,1.895055,0.01130829,-0.3788278,1.951028,0.01433373,-0.7627739,2.10207,-0.01128539,-0.8497393,2.038522
4.568,-0.1077119,0.159713,1.916714,-0.09796881,0.2289088,1.933712,-0.0772187,0.5827095,1.922309,-0.09739724,0.7579154,1.808154,-0.2591552,0.5005267,1.983891,-0.3012445,0.2259866,2.041489,-0.3486062,-0.04301964,2.010885,,,,0.08304501,0.4647403,1.898938,0.1053669,0.2378798,1.796461,0.09700202,0.1459011,1.561039,0.02964883,0.1523818,1.439073,-0.1869195,0.08202922,1.931314,-0.2304814,-0.3531957,1.984734,-0.286043,-0.7693543,2.140811,-0.3230962,-0.8477516,2.071966,-0.03998584,0.07811519,1.896298,0.01129232,-0.3787308,1.951108,0.01429797,-0.7631255,2.102504,-0.01087247,-0.850159,2.038861
4.6,-0.1078194,0.1589882,1.917389,-0.098254,0.2285018,1.934262,-0.07802597,0.5832706,1.922747,-0.0996867,0.7579078,1.808259,-0.2596146,0.4997003,1.983155,-0.3008077,0.2401711,2.042519,-0.348652,-0.04348614,2.010925,,,,0.08261728,0.4647775,1.899752,0.1209404,0.236107,1.811351,,,,0.06916892,0.1570012,1.427522,-0.187254,0.08145773,1.931599,-0.2303186,-0.353165,1.985109,-0.2860448,-0.7691748,2.140954,-0.3226797,-0.847581,2.071952,-0.03943552,0.07756711,1.897376,0.01117585,-0.3786286,1.951212,0.01429517,-0.7631713,2.1025,-0.0104098,-0.8501413,2.038651
4.632,-0.1077775,0.1580944,1.918225,-0.09844807,0.2279772,1.934854,-0.07889985,0.5836741,1.923014,-0.1012599,0.7582372,1.808524,-0.2604059,0.4990739,1.982503,-0.3041671,0.249821,2.03947,-0.3488203,-0.04406732,2.011276,,,,0.08189531,0.4648126,1.9002,0.1291549,0.2377905,1.813279,,,,0.1013015,0.1776439,1.4159,-0.1875091,0.08067974,1.932017,-0.2303159,-0.3530492,1.985573,-0.2861219,-0.7685657,2.141275,-0.3224614,-0.8469943,2.072137,-0.03844674,0.07686076,1.898898,0.01111233,-0.3782839,1.951304,0.01424967,-0.7631781,2.102506,-0.01015576,-0.8500252,2.038369
4.669,-0.1078667,0.1574104,1.918949,-0.09872964,0.2275499,1.935327,-0.07967043,0.5839609,1.923157,-0.1047491,0.7586426,1.809199,-0.2611031,0.4984738,1.981806,-0.3053568,0.2510084,2.038896,-0.3489783,-0.04471137,2.011565,,,,0.08137772,0.4646807,1.90045,0.09773879,0.2315579,1.822318,0.1444012,0.1533816,1.58732,0.1366159,0.2109694,1.449666,-0.1879205,0.07993107,1.932599,-0.2303325,-0.3529506,1.986057,-0.28645,-0.7703388,2.141782,-0.3224784,-0.8486135,2.072302,-0.03790185,0.07637887,1.899915,0.01110195,-0.3781905,1.951382,0.01419157,-0.7633318,2.102577,-0.009961377,-0.8500856,2.038212
4.7,-0.1080858,0.1566955,1.919595,-0.09914819,0.2270414,1.935768,-0.08097595,0.5842291,1.923458,-0.107039,0.7585262,1.809215,-0.2621983,0.4978366,1.981402,-0.3055387,0.2513207,2.039169,-0.3495387,-0.04541878,2.011983,,,,0.08015741,0.4641922,1.900558,0.09976377,0.2319768,1.820799,0.1559559,0.1687307,1.583564,0.1520693,0.2406451,1.432821,-0.1883654,0.07924671,1.933102,-0.2303144,-0.3528947,1.986287,-0.2863258,-0.7719523,2.142471,-0.3221321,-0.8501996,2.072842,-0.03758431,0.07583746,1.900675,0.01105505,-0.3780655,1.951563,0.01420836,-0.7638178,2.102551,-0.009803786,-0.8503988,2.037897
4.734,-0.1082828,0.1562035,1.919966,-0.09946699,0.2266793,1.935956,-0.08142658,0.5843202,1.923584,-0.1098739,0.7583283,1.809422,-0.2628684,0.4973852,1.980897,-0.3056511,0.2520009,2.039253,-0.3496192,-0.04558492,2.011992,,,,0.07964865,0.4638725,1.90059,0.1314052,0.2438058,1.797216,0.166233,0.2049212,1.550604,0.1663782,0.2772575,1.435546,-0.1888118,0.07863651,1.933542,-0.2302641,-0.352794,1.98647,-0.2860867,-0.7703576,2.142699,-0.3217531,-0.8487729,2.073183,-0.03750392,0.07549579,1.900948,0.01107157,-0.3779307,1.951846,0.0140701,-0.7638791,2.102704,-0.009819491,-0.8503746,2.037886
4.768,-0.1084804,0.1557668,1.920194,-0.09979718,0.2263752,1.936057,-0.08224228,0.5846676,1.923859,-0.1109735,0.7582161,1.809221,-0.2634687,0.4968676,1.980345,-0.3057423,0.2523188,2.039201,-0.3496172,-0.04582477,2.011922,,,,0.0791743,0.4635695,1.900621,0.1355995,0.2453447,1.796295,0.1682622,0.2135005,1.548637,0.1749513,0.3010278,1.435025,-0.1891779,0.07814354,1.933801,-0.2302176,-0.3527878,1.986586,-0.2862571,-0.769519,2.142713,-0.321821,-0.8479933,2.073207,-0.03743644,0.07517799,1.901062,0.01109476,-0.3779172,1.952106,0.01417681,-0.7644622,2.102819,-0.009518058,-0.8508703,2.037809
4.8,-0.1086347,0.1556595,1.920278,-0.1000976,0.2262945,1.936057,-0.08327099,0.5849454,1.924042,-0.1119368,0.7579225,1.808782,-0.2644713,0.4963246,1.980273,-0.3090636,0.2306627,2.038562,-0.3497538,-0.04596317,2.011939,,,,0.07893865,0.4635821,1.900716,0.1497982,0.2520531,1.790757,0.1686789,0.2155097,1.542565,0.1793112,0.3222113,1.437868,-0.1894929,0.07793368,1.933891,-0.2302837,-0.3526499,1.986732,-0.2862071,-0.7687317,2.142457,-0.3216675,-0.8471959,2.072901,-0.03741687,0.07508415,1.901094,0.01105172,-0.377989,1.952432,0.01408159,-0.7646375,2.102957,-0.009533787,-0.8509734,2.037837
4.833,-0.1086884,0.1555973,1.920299,-0.1002165,0.2262454,1.935982,-0.08342645,0.5849771,1.924078,-0.1135032,0.757453,1.808511,-0.265012,0.4960512,1.980111,-0.3090982,0.2272435,2.038421,-0.3497843,-0.04599612,2.011939,,,,0.07879211,0.4635913,1.900777,0.1639362,0.2371684,1.706621,0.1760584,0.3321205,1.474881,0.1784512,0.3358958,1.440876,-0.1896811,0.07776117,1.933917,-0.2302464,-0.3525905,1.986773,-0.2861745,-0.7681552,2.142444,-0.321573,-0.846675,2.072912,-0.03738736,0.07502774,1.901083,0.01105928,-0.3780232,1.95285,0.01395599,-0.7646058,2.103082,-0.009603662,-0.8508784,2.037851
4.869,-0.1087422,0.1555045,1.920329,-0.1003458,0.2261486,1.93596,-0.08370531,0.5849308,1.924252,-0.1137118,0.7573177,1.808555,-0.2652541,0.4958172,1.979905,-0.307469,0.2462146,2.038064,-0.3497816,-0.04601575,2.011924,,,,0.07861203,0.4636568,1.900897,0.1638897,0.2369783,1.705921,0.1747913,0.3341289,1.475081,0.1747871,0.3448126,1.446137,-0.1897843,0.07765166,1.93394,-0.2302326,-0.3525227,1.986796,-0.286155,-0.7681575,2.142445,-0.3214615,-0.8467065,2.072892,-0.03734984,0.07493513,1.901057,0.01107401,-0.378103,1.953118,0.01399109,-0.7648007,2.103109,-0.009465659,-0.8510293,2.037776
4.901,-0.108768,0.1553663,1.92036,-0.100429,0.2260483,1.935931,-0.0838571,0.5849647,1.924312,-0.1139471,0.757247,1.8085,-0.2653932,0.495616,1.979673,-0.3073587,0.2502189,2.0373,-0.349838,-0.04630147,2.011774,,,,0.07815194,0.4638156,1.901064,0.1646602,0.2312956,1.696307,0.1703673,0.3401201,1.470847,0.1687757,0.3491768,1.450902,-0.1898045,0.07756635,1.933955,-0.2305603,-0.3530052,1.987367,-0.2861615,-0.7681701,2.142442,-0.3213212,-0.8467005,2.072788,-0.03731471,0.07485801,1.901051,0.01108675,-0.3780914,1.953169,0.01394247,-0.764806,2.103174,-0.009439098,-0.8510432,2.037818
4.932,-0.1087411,0.1548902,1.92042,-0.1004901,0.2257279,1.935952,-0.08391809,0.5849974,1.924374,-0.1143352,0.7571678,1.808496,-0.2652422,0.4951667,1.979072,-0.3069897,0.2522821,2.036762,-0.349926,-0.04662649,2.011485,,,,0.07715236,0.4643037,1.901413,0.1633607,0.2269516,1.692015,0.1616485,0.3428418,1.470228,0.1591859,0.3501805,1.454182,-0.1897416,0.07732315,1.933976,-0.2306266,-0.3533562,1.987508,-0.2861852,-0.7679904,2.142272,-0.3211643,-0.8465533,2.072563,-0.03725895,0.07471067,1.901054,0.01110877,-0.378191,1.953492,0.01394374,-0.7648837,2.103206,-0.009251723,-0.8510683,2.037714
4.975,-0.1086221,0.154427,1.9205,-0.1004636,0.2253899,1.935992,-0.08392334,0.5849977,1.924416,-0.1143451,0.757081,1.80845,-0.2652491,0.4949347,1.978857,-0.3073134,0.252487,2.036034,-0.3499771,-0.04687668,2.011297,,,,0.07554062,0.4650913,1.902238,0.1600487,0.2231919,1.689358,0.1424356,0.3388299,1.468118,0.1453982,0.3449239,1.457487,-0.1895534,0.07701989,1.934009,-0.230429,-0.3539619,1.987768,-0.2864097,-0.7695923,2.142499,-0.3212413,-0.8480681,2.072624,-0.03718751,0.07460905,1.901081,0.01106419,-0.3781618,1.953627,0.01393109,-0.7648733,2.103196,-0.009069066,-0.8510322,2.037608
5,-0.1085224,0.1534867,1.92068,-0.1004418,0.2246771,1.936125,-0.08395125,0.5849742,1.924498,-0.1144136,0.7568998,1.808395,-0.2653225,0.4946905,1.978848,-0.3068858,0.2535908,2.035969,-0.3499979,-0.04723017,2.010841,,,,0.07260972,0.4662014,1.903137,0.1537206,0.2171222,1.688318,0.1249962,0.3285803,1.457866,0.1258201,0.325386,1.464046,-0.1892858,0.07646061,1.934081,-0.2303289,-0.3542884,1.98792,-0.2863941,-0.7708071,2.142421,-0.3211282,-0.8491545,2.072369,-0.03715659,0.07437146,1.901189,0.0110485,-0.3781638,1.953687,0.01376698,-0.7647318,2.10331,-0.009207712,-0.8508865,2.037724
5.032,-0.1083809,0.153384,1.920707,-0.1004599,0.2245759,1.936134,-0.08396316,0.5848984,1.924557,-0.1143794,0.7567846,1.808446,-0.2653262,0.4945633,1.978867,-0.3065136,0.2541738,2.035818,-0.3500004,-0.04752917,2.010714,,,,0.07114673,0.4730476,1.906028,0.1344903,0.2037859,1.713301,0.1077925,0.2921684,1.469922,0.1078164,0.292087,1.4701,-0.1889324,0.07627727,1.934042,-0.2299711,-0.3540143,1.987747,-0.286466,-0.7718946,2.142548,-0.3205982,-0.850332,2.072325,-0.03701586,0.07445221,1.90124,0.01106192,-0.3781605,1.953705,0.01373841,-0.7647495,2.103339,-0.008580358,-0.8509654,2.037633
5.068,-0.1083228,0.1533804,1.920704,-0.1005207,0.2245636,1.936132,-0.08390582,0.5848623,1.924694,-0.1143785,0.7566457,1.808519,-0.2652909,0.4944856,1.978903,-0.3059764,0.2550138,2.035817,-0.3500007,-0.04824571,2.010132,,,,0.07288346,0.4733644,1.907751,0.1252577,0.1973271,1.722216,0.09337558,0.2565289,1.467774,0.09245706,0.2585289,1.461753,-0.1888976,0.07624076,1.933983,-0.2296644,-0.3537951,1.987522,-0.2862943,-0.7700713,2.142004,-0.3199197,-0.8487278,2.071801,-0.03682701,0.07440381,1.901234,0.01118988,-0.3786573,1.954056,0.01372204,-0.7647482,2.103344,-0.008008747,-0.8509991,2.037507
5.102,-0.1082673,0.1533738,1.920689,-0.100531,0.2245441,1.93613,-0.08382247,0.5848113,1.924834,-0.1141345,0.7565901,1.808656,-0.2651476,0.4944372,1.978961,-0.3054098,0.2555836,2.03566,-0.3497463,-0.04827938,2.009903,,,,0.07375255,0.4722606,1.908687,0.1148835,0.174393,1.764397,0.08192949,0.2013694,1.503108,0.07401883,0.2128464,1.451763,-0.188768,0.07619764,1.933849,-0.2293912,-0.3537874,1.987355,-0.2858771,-0.7682958,2.141471,-0.3192242,-0.8471273,2.071349,-0.03678565,0.07440718,1.901231,0.01127449,-0.3788612,1.954381,0.01357277,-0.7645926,2.103406,-0.007878507,-0.8508464,2.037499
5.132,-0.1082671,0.1534441,1.920662,-0.1005944,0.224574,1.936169,-0.08378421,0.5849009,1.925166,-0.1136786,0.7563501,1.808619,-0.264973,0.4945621,1.979218,-0.3050386,0.2556247,2.035781,-0.3497648,-0.04849974,2.009863,,,,0.07534128,0.4708836,1.909909,0.1113658,0.2396298,1.837801,0.05754755,0.1715239,1.513455,0.04848582,0.1619946,1.454554,-0.1887823,0.07623645,1.933692,-0.229379,-0.3544094,1.987459,-0.2856403,-0.7694661,2.141808,-0.3185517,-0.8484575,2.071696,-0.03678155,0.07443772,1.901212,0.01154911,-0.3786918,1.954382,0.0136195,-0.7645888,2.103419,-0.007471624,-0.8508769,2.037479
5.169,-0.108281,0.1534518,1.920641,-0.1006648,0.2245706,1.936218,-0.08375296,0.5849146,1.925294,-0.1126102,0.7564871,1.80878,-0.2646434,0.4946899,1.97955,-0.3047222,0.2558014,2.035617,-0.3500917,-0.04921106,2.009918,,,,0.07718282,0.4673766,1.911181,0.1108014,0.2354551,1.841831,0.04975701,0.1612395,1.520527,0.03141593,0.1231937,1.463944,-0.188818,0.07628648,1.933541,-0.2291474,-0.3543114,1.987388,-0.2855535,-0.7683781,2.141825,-0.3181188,-0.8475659,2.071818,-0.03682333,0.07432538,1.901158,0.01174957,-0.3785631,1.954343,0.01368084,-0.7644981,2.103354,-0.007000632,-0.850807,2.03736
5.201,-0.1083821,0.1533384,1.920563,-0.1007349,0.2244934,1.93626,-0.08355799,0.5849878,1.925468,-0.1118631,0.7567135,1.809074,-0.2641985,0.494707,1.979746,-0.3037122,0.2556594,2.036122,-0.3500037,-0.04930659,2.009906,,,,0.07837643,0.4649432,1.911862,0.1055142,0.2317184,1.8464,0.05617803,0.0972099,1.642663,0.01262443,0.08226046,1.494913,-0.1890063,0.07617413,1.933322,-0.2291093,-0.3543456,1.987428,-0.2857618,-0.7688717,2.141798,-0.3181359,-0.8480611,2.07173,-0.037056,0.07397254,1.901019,0.01240461,-0.3795967,1.954504,0.01373637,-0.7644902,2.103399,-0.006848827,-0.8508878,2.037518
5.23,-0.1085424,0.153246,1.92056,-0.1008241,0.2244282,1.936329,-0.08350229,0.5850484,1.925524,-0.1111338,0.7571641,1.809443,-0.2637504,0.4946685,1.979971,-0.3025557,0.2547478,2.037383,-0.3500015,-0.04969669,2.009931,,,,0.07876083,0.4642965,1.912093,0.1041333,0.2301657,1.852738,0.03960319,0.1049695,1.629153,0.00466565,0.0681202,1.509444,-0.1893227,0.07617908,1.933258,-0.2289305,-0.3544386,1.987426,-0.2859184,-0.7704567,2.141883,-0.3182902,-0.8495188,2.071674,-0.03726207,0.07367052,1.901037,0.0128585,-0.3809091,1.954666,0.0137863,-0.7644963,2.103422,-0.006886364,-0.8509858,2.037694
